Flowable,CASNo,Formula,Synonyms,Unit,Class,ExternalReference,Preferred,Context,FlowUUID,AltUnit,,Second CAS
Sodium dichromate,010588-01-9,,,kg,chemical,,,air/lower stratosphere + upper troposphere,4c0af94e-e0d5-4409-9ec4-ac501a99aabd,,,34493-01-1; 10588-01-9
Sodium dichromate,010588-01-9,,,kg,chemical,,,air/non-urban air or from high stacks,f714e13b-86ef-4cd2-8248-2495f1a2d2e4,,,34493-01-1; 10588-01-9
Sodium dichromate,010588-01-9,,,kg,chemical,,,air/unspecified,a57bf693-7ffa-409d-919c-c806e34a4c67,,,34493-01-1; 10588-01-9
Sodium dichromate,010588-01-9,,,kg,chemical,,,air/urban air close to ground,7a63162b-4ffe-447f-ba52-782d5548b774,,,34493-01-1; 10588-01-9
Sodium fluorosilicate,016893-85-9,,,kg,chemical,,,soil/agricultural,a2833212-0bc8-54a8-ad0e-1eb00f82cc4a,,,16893-85-9
Sodium formate,000141-53-7,,,kg,chemical,,,"air/low population density, long-term",e7909b88-81ef-49d8-8ed0-382ce148ef26,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,air/lower stratosphere + upper troposphere,ed1e2680-f3f7-4f86-bbd3-78819f6c2f1c,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,air/non-urban air or from high stacks,6f88b081-6292-43b8-a944-bf5968666707,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,air/unspecified,19696f8c-c5e9-4444-a0e8-3e8782748237,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,air/urban air close to ground,4764f5f1-69bc-4ebb-b7c6-6b54c251056e,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,water/ground-,b1cb0241-be95-4d53-88a7-8ffeaa1245f9,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,"water/ground-, long-term",77f8cc18-5765-4bbe-8661-1189693bfbe7,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,water/ocean,5760329d-2fcb-4021-b9fa-878460c1c1f2,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,water/surface water,8de41dc8-4edd-4183-9cf7-fffd7d38ee23,,,141-53-7
Sodium formate,000141-53-7,,,kg,chemical,,,water/unspecified,f8ac9a93-5172-4349-bc59-01af13f7dbb6,,,141-53-7
Sodium hydroxide,001310-73-2,,,kg,chemical,,,"air/low population density, long-term",569d6913-cb05-4f39-8543-9f7c5cc845f8,,,1310-73-2
Sodium hydroxide,001310-73-2,,,kg,chemical,,,air/lower stratosphere + upper troposphere,131565d8-5d8d-466f-be1d-3615fb77da86,,,1310-73-2
Sodium hydroxide,001310-73-2,,,kg,chemical,,,air/non-urban air or from high stacks,4bb72252-3059-4ce8-889e-eccba21664ff,,,1310-73-2
Sodium hydroxide,001310-73-2,,,kg,chemical,,,air/unspecified,7dd10f03-00ef-483e-88c7-ba23e5330316,,,1310-73-2
Sodium hydroxide,001310-73-2,,,kg,chemical,,,air/urban air close to ground,834e7547-a8ea-4765-a76e-357612ba65c4,,,1310-73-2
Sodium hypochlorite,007681-52-9,,,kg,chemical,,,"air/low population density, long-term",2bb2d63d-ad12-442f-af58-009b08ce2df4,,,7681-52-9
Sodium hypochlorite,007681-52-9,,,kg,chemical,,,air/lower stratosphere + upper troposphere,aa416529-bb87-40a1-bbbc-3772a7ff7848,,,7681-52-9
Sodium hypochlorite,007681-52-9,,,kg,chemical,,,air/non-urban air or from high stacks,d01548e0-7a82-4e53-b958-ee630c6bca72,,,7681-52-9
Sodium hypochlorite,007681-52-9,,,kg,chemical,,,air/unspecified,f237cc62-40b2-4a40-a5fa-d46681d39cf2,,,7681-52-9
Sodium hypochlorite,007681-52-9,,,kg,chemical,,,air/urban air close to ground,2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b,,,7681-52-9
"Sodium nitrate, in ground",007631-99-4,,,kg,geological,,1,natural resource/in ground,a2a4f255-ad47-4cf8-b6a9-e10885d61407,,,
Sodium perchlorate,007601-89-0,,,kg,chemical,,,"air/low population density, long-term",fd776e0f-85db-4940-9b9f-5c42dd16af12,,,7601-89-0
Sodium perchlorate,007601-89-0,,,kg,chemical,,,air/lower stratosphere + upper troposphere,021b8f30-26ac-4012-880a-69bfd65bfed4,,,7601-89-0
Sodium perchlorate,007601-89-0,,,kg,chemical,,,air/non-urban air or from high stacks,df748e50-40b4-4574-a055-c06ff2d60373,,,7601-89-0
Sodium perchlorate,007601-89-0,,,kg,chemical,,,air/unspecified,5298c766-a7f8-4bff-8409-369818561b7c,,,7601-89-0
Sodium perchlorate,007601-89-0,,,kg,chemical,,,air/urban air close to ground,c8e91ad0-a019-492d-87d6-5885a8d1258d,,,7601-89-0
"Sodium sulphate, various forms, in ground",007757-82-6,Na2SO4,,kg,geological,,1,natural resource/in ground,5bbcdc6d-b1a7-4b63-b625-76060c767de7,,,
Sodium tetrahydridoborate,016940-66-2,,,kg,chemical,,,"air/low population density, long-term",f91cec3b-a79f-41f3-bc74-cdda6f91964f,,,
Sodium tetrahydridoborate,016940-66-2,,,kg,chemical,,,air/lower stratosphere + upper troposphere,f1a587cf-0335-4410-b7d3-ea90497a07a6,,,
Sodium tetrahydridoborate,016940-66-2,,,kg,chemical,,,air/non-urban air or from high stacks,71725af2-93f4-4746-a117-7108be9b4d27,,,
Sodium tetrahydridoborate,016940-66-2,,,kg,chemical,,,air/unspecified,d471d4f2-5a9b-4ecb-93e8-6b2c364ae143,,,
Sodium tetrahydridoborate,016940-66-2,,,kg,chemical,,,air/urban air close to ground,ba317646-ea99-4060-838f-7933b10f0033,,,
"Sodium, in ground",007440-23-5,Na,,kg,geological,,1,natural resource/in ground,fab932d4-0a58-491c-9d7f-294d07a7953d,,,
"Sodium, ion",017341-25-2,,,kg,chemical,,,water/ground-,ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab,,,
"Sodium, ion",017341-25-2,,,kg,chemical,,,"water/ground-, long-term",fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d,,,
"Sodium, ion",017341-25-2,,,kg,chemical,,,water/ocean,9310f497-3205-4717-aaa8-1a94c321f7d8,,,
"Sodium, ion",017341-25-2,,,kg,chemical,,,water/surface water,1fc409bc-b8e7-48b2-92d5-2ced4aa7bae2,,,
"Sodium, ion",017341-25-2,,,kg,chemical,,,water/unspecified,5ac961f0-8e53-42ff-b13f-1a7fb9133868,,,
Sodium-24,013982-04-2,,,kBq,chemical,,,water/ground-,f9075059-92a7-4056-aece-d85a8bd6b2b9,,,13982-04-2
Sodium-24,013982-04-2,,,kBq,chemical,,,"water/ground-, long-term",b1725012-49ad-4235-bdc7-4c6dbd49bc54,,,13982-04-2
Sodium-24,013982-04-2,,,kBq,chemical,,,water/ocean,0a2b3be6-e2b5-4878-a472-7deab6efc47d,,,13982-04-2
Sodium-24,013982-04-2,Na,,kBq,chemical,,,water/surface water,b696e904-e0a3-4e5a-bca7-500e6661e665,,,13982-04-2
Sodium-24,013982-04-2,,,kBq,chemical,,,water/unspecified,5842fca1-f1ce-41c7-9191-ff0860343f7e,,,13982-04-2
"Solids, inorganic",,,,kg,other,,,water/ground-,ca53777e-d36e-4db0-95ce-009f1d8593b8,,,
"Solids, inorganic",,,,kg,other,,,"water/ground-, long-term",86b8d6ec-2f99-4f25-a1aa-394807abdb90,,,
"Solids, inorganic",,,,kg,other,,,water/ocean,78ef06c6-9fd3-4237-b077-48c932547412,,,
"Solids, inorganic",,,,kg,other,,,water/surface water,ae0d4a92-45f4-4293-9fdd-2bbe078bc75f,,,
"Solids, inorganic",,,,kg,other,,,water/unspecified,0b111253-26b5-4a03-97fb-ed7799c21797,,,
Spinosad,168316-95-8,, Spinosyn A,kg,chemical,,,soil/agricultural,f7340d88-d66b-45c8-89af-251646b2c12e,,,131929-60-7
Spirodiclofen,148477-71-8,,,kg,chemical,,,soil/agricultural,4bfde0c0-e613-5241-b586-f8145e5d65e4,,,148477-71-8
Spiroxamine,118134-30-8,,"8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-ylmethyl(ethyl)(propyl)amine",kg,chemical,,,soil/agricultural,f8448f5d-a27f-4fa9-a731-94cb3b9eb7f3,,,118134-30-8
"Spodumene, in ground",001302-37-0,AlLiO6Si2,,kg,geological,,1,natural resource/in ground,5324b57a-96f1-4dc3-9dc5-544881960f4f,,,
Starane,081406-37-3,,PSM,kg,chemical,,,soil/agricultural,6be19c27-bbb9-4c2d-9831-fc7a035052a5,,,81406-37-3
"Steatite, in ground",014378-12-2,3MgO*4SiO2*H2O,massive talc,kg,geological,,1,natural resource/in ground,d5b20a8b-48ac-4dcf-9f6e-dd5da5248c05,,,
"Stibnite, in ground",1345-04-6,Sb2S3,antimony sulfide,kg,geological,,1,natural resource/in ground,3e0034cd-21d6-4582-9fbf-09c26edd05df,,,
Strontium,007440-24-6,,,kg,chemical,,,"air/low population density, long-term",ae2c3adf-7f7d-4973-a8e8-3fe1300f8183,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,air/lower stratosphere + upper troposphere,d6fba50b-3691-4101-9dae-6b7935cd1cd0,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,air/non-urban air or from high stacks,890c2697-3463-4466-bebb-aecc1e1e730b,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,air/unspecified,0d9f52b2-f2d5-46a3-90a3-e22ef252cc37,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,air/urban air close to ground,abb7f444-e74a-46b5-a6a5-080a847cbbc5,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,soil/agricultural,7f0873fe-731e-4b99-a384-17f0ad36a318,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,soil/forestry,aa2d6624-ad64-4fff-9260-cb51500bba0d,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,soil/industrial,ee018b5e-c9c3-486b-aeb4-ef045a4e3ccd,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,soil/unspecified,4c0a6227-af22-45cb-b75b-b276ce0e4d47,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,water/ground-,070f9c6e-584d-40ed-8b07-6b1f7f75dd3f,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,"water/ground-, long-term",8f1b69d9-fc00-4b46-99f9-7a57fd71dad2,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,water/ocean,836493d4-5c50-4713-b2a8-7979b830c1a5,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,water/surface water,4295ed5b-9824-4bbf-97a4-fc4cabd87f0d,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
Strontium,007440-24-6,,,kg,chemical,,,water/unspecified,b26b758d-85cc-41b8-872c-3683caa638d1,,,14158-27-1; 13982-64-4; 13967-73-2; 10098-97-2; 7440-24-6
"Strontium, in ground",007440-24-6,Sr,,kg,geological,,1,natural resource/in ground,0f1b21d0-2780-4742-87f2-28fb21a44db5,,,
Strontium-89,014158-27-1,,,kBq,chemical,,,"air/low population density, long-term",91bafb36-540f-4ef2-803f-c0f2be2119e1,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,air/lower stratosphere + upper troposphere,8395bd8d-9893-41f8-9d91-1ef0ca962aa6,,,14158-27-1
Strontium-89,014158-27-1,Sr,,kBq,chemical,,,air/non-urban air or from high stacks,c6e880ea-daa3-4001-9210-3211d974d0f1,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,air/unspecified,416ebc48-7199-43a0-bc57-f7f6c951fff0,,,14158-27-1
Strontium-89,014158-27-1,Sr,,kBq,chemical,,,air/urban air close to ground,495ff166-ce60-44d8-88d2-60d5c891e643,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,water/ground-,134ef10a-4423-4250-9331-08f654b0900d,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,"water/ground-, long-term",b06d062d-b979-415c-ab40-53b71298e3c7,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,water/ocean,22a580a0-6674-4502-8a1c-b8ef9398a1db,,,14158-27-1
Strontium-89,014158-27-1,Sr,,kBq,chemical,,,water/surface water,08b681c9-b5fc-46c8-beb5-5ee8bf31cef9,,,14158-27-1
Strontium-89,014158-27-1,,,kBq,chemical,,,water/unspecified,0a75cbfb-253f-4378-874b-8fb1c9cfef60,,,14158-27-1
Strontium-90,010098-97-2,,,kBq,chemical,,,"air/low population density, long-term",0628ac74-2a0d-4a13-aaef-14486431dc35,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,air/lower stratosphere + upper troposphere,5b44c026-dd45-45c6-95c5-2d451b9a0d20,,,10098-97-2
Strontium-90,010098-97-2,Sr,,kBq,chemical,,,air/non-urban air or from high stacks,5dd25f86-58c2-49e9-8401-54e1750b85ad,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,air/unspecified,1f8e9158-d59b-4991-872f-5a3f622979a7,,,10098-97-2
Strontium-90,010098-97-2,Sr,,kBq,chemical,,,air/urban air close to ground,76c531f2-f8bd-412a-a38e-dee955cce8f2,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,water/ground-,f819c350-4a6c-457d-938f-27e8d23850ad,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,"water/ground-, long-term",0f196b13-68bf-4deb-9fcd-ce7080618320,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,water/ocean,48524bfc-be91-406e-986b-9550744e0360,,,10098-97-2
Strontium-90,010098-97-2,Sr,,kBq,chemical,,,water/surface water,cebdf8ce-efe8-4218-a32c-612b14e352bb,,,10098-97-2
Strontium-90,010098-97-2,,,kBq,chemical,,,water/unspecified,3cb1b212-68e7-4945-8a78-dfed2fa37fd2,,,10098-97-2
Styrene,000100-42-5,,,kg,chemical,,,"air/low population density, long-term",f7bdeabf-a11d-4ddb-ad19-501485f39f07,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,air/lower stratosphere + upper troposphere,2b676e9e-1e3b-45d6-b209-6ed3af61fc42,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,air/non-urban air or from high stacks,2d456fb8-592b-46a7-97f0-81fc2a18e587,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,air/unspecified,9cec94a2-e7fe-43f4-82f4-293c477f86dc,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,air/urban air close to ground,d85a44cb-8407-4997-a146-581e4f35f39d,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,water/ground-,9f884326-b503-4451-9259-b52f3001bbb8,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,"water/ground-, long-term",581e3c82-2cae-4450-b490-c3216347cb07,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,water/ocean,024b1a73-0cff-4b49-9e1e-7d75110f1e31,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,water/surface water,d8c6318b-f01a-46a4-9345-9caa6b3a6ec2,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Styrene,000100-42-5,,,kg,chemical,,,water/unspecified,e4f58170-4339-44d0-bec7-bdf6445b45ee,,,6911-81-5; 68441-35-0; 12770-88-6; 52751-12-9; 287399-41-1; 27732-42-9; 25086-18-4; 100-42-5; 9003-53-6; 100-42-5
Sulcotrione,099105-77-8,,,kg,chemical,,,soil/agricultural,ed833edc-cec9-54c1-9bd8-1579ff25ff75,,,114680-61-4; 99105-77-8
Sulfate,014808-79-8,,,kg,chemical,,,"air/low population density, long-term",a259eb99-e741-49e6-8b3f-8985c018be28,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,air/lower stratosphere + upper troposphere,d64c693d-aa5a-40de-a250-ed9d24b90542,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,air/non-urban air or from high stacks,006aa3f7-59ba-450f-aa45-a2b2d1752647,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,air/unspecified,9b00c244-fcce-4d38-922b-601a81f2ba34,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,air/urban air close to ground,826677aa-8347-4494-85da-a26fe3e1e824,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,SO4 --,,kg,chemical,,,soil/unspecified,e2f205c4-2146-4578-8cd4-e6f309521ef4,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,water/ground-,31eacbfc-683a-4d36-afc1-80dee42a3b94,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,"water/ground-, long-term",bfc0bf1c-e5e2-4702-a502-08c892031837,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,water/ocean,5efff566-462f-4ded-b5b4-6761cf50c376,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,water/surface water,37d35fd0-7f07-4b9b-92eb-de3c27050172,,,18785-72-3; 14808-79-8
Sulfate,014808-79-8,,,kg,chemical,,,water/unspecified,28bca51a-6cc7-46af-961a-fd2b675a1376,,,18785-72-3; 14808-79-8
"Sulfate, ion",014996-02-2,HO4S-,,kg,chemical,,,water/ground-,b8c794de-ac20-47f6-ae87-84d91e95da93,,,
"Sulfate, ion",014996-02-2,,,kg,chemical,,,water/unspecified,f3e5bff4-5bdf-55d7-8dd9-3cac7b09e57f,,,
Sulfentrazone,122836-35-5,C11H10Cl2F2N4O3S,,kg,chemical,,,air/non-urban air or from high stacks,27d03876-622e-4951-8547-ce331b7d3521,,,122836-35-5
Sulfentrazone,122836-35-5,,,kg,chemical,,,soil/agricultural,7ab9afec-40e0-41b0-82b1-6cb15c84e949,,,122836-35-5
Sulfide,018496-25-8,,,kg,chemical,,,water/ground-,f7ef52c3-1fc7-4c2f-b002-83fab5a50a7f,,,18496-25-8
Sulfide,018496-25-8,,,kg,chemical,,,"water/ground-, long-term",33130fd7-3a99-437a-b179-33ea64ca1f9d,,,18496-25-8
Sulfide,018496-25-8,,,kg,chemical,,,water/ocean,4870313f-52a4-4c41-8a08-a25745f2fce9,,,18496-25-8
Sulfide,018496-25-8,,,kg,chemical,,,water/surface water,0e940fff-f3ba-41b4-a5c6-d53a88bfc707,,,18496-25-8
Sulfide,018496-25-8,,,kg,chemical,,,water/unspecified,8af1b210-ae85-4b60-9644-d5d180075037,,,18496-25-8
Sulfite,014265-45-3,,,kg,chemical,,,water/ground-,e4d7a9e4-76d6-46f6-b91b-2be8460d248e,,,14265-45-3
Sulfite,014265-45-3,,,kg,chemical,,,"water/ground-, long-term",4d9a8916-fe62-41b4-bd1b-ebe113146387,,,14265-45-3
Sulfite,014265-45-3,,,kg,chemical,,,water/ocean,ebadae73-f4ff-4594-8241-0fafa5f972d2,,,14265-45-3
Sulfite,014265-45-3,,,kg,chemical,,,water/surface water,ad0ce2f1-e6ca-4ab4-a9e7-b9c0137a8e00,,,14265-45-3
Sulfite,014265-45-3,,,kg,chemical,,,water/unspecified,24145938-f9e3-40ea-ab06-409187ca5d26,,,14265-45-3
Sulfosate,081591-81-3,,trimethylsulfonium N-[(hydroxyphosphinato)methyl]glycine,kg,chemical,,,soil/agricultural,4518a791-f5dd-4ee2-ab87-2f8ffca6b230,,,81591-81-3
Sulfosulfuron,141776-32-1,,,kg,chemical,,,soil/agricultural,6a9afa4e-3b29-4695-b742-56c893060dd3,,,141776-32-1
Sulfotep,003689-24-5,,,kg,chemical,,,soil/agricultural,cabdb1e5-e569-5aef-92af-2981a2b7c8dc,,,3689-24-5
Sulfur,007704-34-9,,,kg,chemical,,,soil/agricultural,d4049741-cef2-4edd-a3af-9728b9e3a568,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,soil/forestry,599e7856-605e-47eb-b780-ab039f2d4006,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,soil/industrial,16f40b1c-f7c8-4100-9916-81a260493951,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,soil/unspecified,32451556-ee07-4e36-bd8a-09f8847f9c83,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,water/ground-,c2cc0ba3-a0c4-4bb4-9b85-3ff9dae2061f,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,"water/ground-, long-term",8b31d489-c85c-4cd6-bd7b-fc5599acc168,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,water/ocean,871b6f07-de14-48d4-b4aa-7745872c7e9a,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,water/surface water,16d8a28a-bf21-46ff-ae18-6da39e53fa17,,,9035-99-8; 7704-34-9
Sulfur,007704-34-9,,,kg,chemical,,,water/unspecified,5ac2254e-6b60-45f5-a700-6e0b93f411c8,,,9035-99-8; 7704-34-9
Sulfur dioxide,007446-09-5,,Sulfur oxides,kg,chemical,,,"air/low population density, long-term",6ce44f77-d181-4396-8fa2-2276eeeb4c08,,,12624-32-7; 67015-63-8; 7446-09-5
Sulfur dioxide,007446-09-5,,Sulfur oxides,kg,chemical,,,air/lower stratosphere + upper troposphere,16521d00-4b6f-464f-b5dd-8da4a27b15ca,,,12624-32-7; 67015-63-8; 7446-09-5
Sulfur dioxide,007446-09-5,,,kg,chemical,,,air/non-urban air or from high stacks,78c3efe4-421c-4d30-82e4-b97ac5124993,,,12624-32-7; 67015-63-8; 7446-09-5
Sulfur dioxide,007446-09-5,,,kg,chemical,,,air/unspecified,fd7aa71c-508c-480d-81a6-8052aad92646,,,12624-32-7; 67015-63-8; 7446-09-5
Sulfur dioxide,007446-09-5,,,kg,chemical,,,air/urban air close to ground,8c52f40c-69b7-4538-8923-b371523c71f5,,,12624-32-7; 67015-63-8; 7446-09-5
Sulfur hexafluoride,002551-62-4,,,kg,chemical,,,"air/low population density, long-term",acbae70a-5450-448f-9038-c403cb496e1a,,,2551-62-4
Sulfur hexafluoride,002551-62-4,,,kg,chemical,,,air/lower stratosphere + upper troposphere,44e4d1ce-fa79-4ed5-93f9-445c4ff8df2e,,,2551-62-4
Sulfur hexafluoride,002551-62-4,,,kg,chemical,,,air/non-urban air or from high stacks,c7c769bb-89b9-4459-afed-e3acecd39339,,,2551-62-4
Sulfur hexafluoride,002551-62-4,,,kg,chemical,,,air/unspecified,35d1dff5-b535-4628-9826-4a8fce08a1f2,,,2551-62-4
Sulfur hexafluoride,002551-62-4,,,kg,chemical,,,air/urban air close to ground,856c9aa2-c20c-49a8-9417-c71bdb5f17b0,,,2551-62-4
Sulfur oxides,,,,kg,group,,,air/unspecified,ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd,,,
Sulfur trioxide,007446-11-9,,"sulfan, sulphuric anhydride",kg,chemical,,,"air/low population density, long-term",13825fb9-6e24-409a-bfcd-5dc4fd61ef98,,,12210-38-7; 7446-11-9
Sulfur trioxide,007446-11-9,,"sulfan, sulphuric anhydride",kg,chemical,,,air/lower stratosphere + upper troposphere,aeb3e625-906a-4993-9f02-785f8cfd1ea5,,,12210-38-7; 7446-11-9
Sulfur trioxide,007446-11-9,,"sulfan, sulphuric anhydride",kg,chemical,,,air/non-urban air or from high stacks,48430c70-95e0-4036-9854-72cc772ac8b2,,,12210-38-7; 7446-11-9
Sulfur trioxide,007446-11-9,,"sulfan, sulphuric anhydride",kg,chemical,,,air/unspecified,3268d8df-59cc-4740-a89f-dee8355ad7c3,,,12210-38-7; 7446-11-9
Sulfur trioxide,007446-11-9,,"sulfan, sulphuric anhydride",kg,chemical,,,air/urban air close to ground,b00950bc-99cb-4ee2-bbc0-5f878ea170c3,,,12210-38-7; 7446-11-9
"Sulfur, in ground",007704-34-9,,,kg,geological,,1,natural resource/in ground,852281f6-db73-4250-84d3-86b569fce0c1,,,
Sulfuric acid,007664-93-9,,,kg,chemical,,,"air/low population density, long-term",51f0e6bf-5824-4247-a0f0-7766035da159,,,7664-93-9
Sulfuric acid,007664-93-9,,,kg,chemical,,,air/lower stratosphere + upper troposphere,3caec0e2-2d07-4463-abae-bef6a0d4bbdb,,,7664-93-9
Sulfuric acid,007664-93-9,,,kg,chemical,,,air/non-urban air or from high stacks,5c9d8310-f7e1-4e98-8e73-7eece0435676,,,7664-93-9
Sulfuric acid,007664-93-9,,,kg,chemical,,,air/unspecified,99c65c6a-6871-40ba-af79-5bd6851688e4,,,7664-93-9
Sulfuric acid,007664-93-9,,,kg,chemical,,,air/urban air close to ground,7ecc2b66-8dde-4266-8832-f492f564377b,,,7664-93-9
Sulfuric acid,007664-93-9,, BOU,kg,chemical,,,soil/agricultural,9bb73c31-c01d-4384-b567-15c1544ae581,,,7664-93-9
Sulfuric acid,007664-93-9,H2SO4,,kg,chemical,,,water/surface water,6ec8c964-83df-42f3-a1ae-35c1f905cfba,,,7664-93-9
"Suspended solids, unspecified",,,TSS,kg,other,,,water/ground-,51c35cf0-3417-4d42-936f-9a6fd7a2638a,,,
"Suspended solids, unspecified",,,TSS,kg,other,,,"water/ground-, long-term",60ed557b-8f2f-4d88-8508-86e7d83aef74,,,
"Suspended solids, unspecified",,,TSS,kg,other,,,water/ocean,dc08e010-0bf9-4a36-a1dd-779684c84b3b,,,
"Suspended solids, unspecified",,,,kg,other,,,water/surface water,3844f446-ded5-4727-8421-17a00ef4eba7,,,
"Suspended solids, unspecified",,,,kg,other,,,water/unspecified,693921ef-e02d-4072-add0-55aa4631b213,,,
"Sylvite, 25 % in sylvinite, in ground",007447-40-7,,Kali,kg,geological,,0,natural resource/in ground,d80610f2-df83-4e2a-9dc3-f74fced6577f,,,
